x1,y1,z1,x2,y2,z2
5.47024,26.812,5.0479,7.35582,-0.801,2.92552
2.32487,-0.801,4.57051,7.99014,26.812,2.68109
1.49343,26.812,3.33609,2.29754,-0.801,3.17857
7.98635,26.812,5.14376,1.23045,-0.801,3.34444
6.16311,-0.801,4.19398,7.36282,26.812,3.21308
7.02925,26.812,4.27113,6.73507,-0.801,3.11289
7.55932,-0.801,4.8882,2.33563,26.812,3.99105
1.91459,26.812,4.01393,5.36431,-0.801,3.73542
1.72874,-0.801,4.43556,2.14793,26.812,3.10797
6.64508,26.812,4.65274,1.24623,-0.801,2.86041
7.56292,26.812,4.45247,7.39711,-0.801,2.95256
3.53225,26.812,4.983,6.23159,-0.801,3.04724
0.961088,26.812,4.80249,2.96181,-0.801,2.9325
5.94809,26.812,4.98071,8.01905,-0.801,2.89346
1.36579,-0.801,4.90687,7.66142,26.812,4.02896
6.1087,26.812,4.19564,7.56719,-0.801,3.3169
1.32354,-0.801,4.39353,3.41477,26.812,2.73451
5.97104,26.812,5.08692,7.70837,-0.801,3.28377
6.70309,-0.801,4.83863,7.47277,26.812,4.36766
1.5783,-0.801,4.90695,3.39648,26.812,3.16943
1.57745,26.812,4.93281,6.54815,-0.801,3.40748
5.75006,26.812,3.28613,6.46751,-0.801,3.05791
3.60526,26.812,5.03061,1.56718,-0.801,2.87666
1.31027,26.812,4.85623,6.1862,-0.801,3.53473
2.18178,26.812,4.90766,1.27142,-0.801,3.78328
5.46866,26.812,4.07651,1.07993,-0.801,3.04474
1.85604,-0.801,4.62561,7.43983,26.812,2.90123
5.60022,26.812,5.01455,5.72053,-0.801,3.25203
2.74086,26.812,4.36387,7.82777,-0.801,3.38651
2.02342,26.812,3.63793,1.057,-0.801,3.02685
7.78382,-0.801,5.01108,5.87199,26.812,2.84269
2.6494,26.812,4.53057,2.37174,-0.801,4.18443
7.67676,26.812,5.18953,1.00676,-0.801,3.0598
6.38959,26.812,5.2086,2.34989,-0.801,4.29279
1.85903,-0.801,5.08255,2.43341,26.812,2.88889
2.56933,-0.801,4.80312,6.6271,26.812,3.037
2.06529,26.812,3.22787,1.71674,-0.801,3.19454
7.75919,-0.801,4.83663,3.85169,26.812,4.05916
0.933821,-0.801,4.75678,1.18905,26.812,4.28531
7.62691,-0.801,5.00582,2.4293,26.812,2.93451
2.92104,26.812,4.0457,2.72155,-0.801,3.04474
6.29431,26.812,4.53981,3.08985,-0.801,2.66114
1.37647,26.812,4.96535,7.15505,-0.801,2.78572
6.34101,26.812,4.9505,7.01361,-0.801,3.15075
1.28668,-0.801,4.89423,0.935564,26.812,3.38913
6.01514,-0.801,5.14786,2.23376,26.812,4.19827
2.3011,-0.801,4.73656,3.64076,26.812,3.35126
6.22756,-0.801,4.80017,8.06504,26.812,2.73661
6.33122,26.812,4.98988,1.15866,-0.801,3.16695
5.83707,-0.801,5.19245,1.80015,26.812,4.97726
7.89588,26.812,5.02321,3.20383,-0.801,3.34827
3.3807,26.812,4.78307,1.22624,-0.801,3.40498
3.69543,-0.801,4.84277,2.93281,26.812,3.51994
3.12953,26.812,5.08474,2.85266,-0.801,3.095
6.55381,-0.801,5.12831,7.9727,26.812,3.09436
7.61552,-0.801,5.02365,3.37687,26.812,2.76716
7.30728,26.812,3.25478,3.43515,-0.801,3.09203
3.52941,26.812,3.88694,3.72407,-0.801,3.70196
6.8686,-0.801,5.03309,1.21156,26.812,4.63506
1.6197,-0.801,4.41093,7.95142,26.812,4.1274
3.42629,-0.801,4.32059,3.19917,26.812,2.92269
6.02537,26.812,4.52494,2.67516,-0.801,2.86829
3.14832,-0.801,4.17288,7.24503,26.812,2.83433
7.97397,-0.801,4.08406,6.90193,26.812,3.44564
1.43045,26.812,5.08121,3.49563,-0.801,4.90023
2.78707,26.812,4.54477,2.0961,-0.801,3.14084
3.3276,-0.801,4.19766,1.97147,26.812,2.80287
6.17959,26.812,2.80181,7.45188,-0.801,2.61365
5.34902,-0.801,4.16849,2.46889,26.812,3.14849
5.23411,-0.801,4.57711,1.55083,26.812,3.05865
7.7579,-0.801,4.62405,6.93627,26.812,2.88103
5.54549,-0.801,4.11952,2.9784,26.812,3.58746
5.59828,26.812,3.78629,2.16425,-0.801,3.33187
6.80879,-0.801,5.00507,2.3058,26.812,2.72997
5.8794,-0.801,4.52526,3.092,26.812,2.80852
7.31488,26.812,3.68876,1.97322,-0.801,2.71852
3.24444,-0.801,4.26518,7.82028,26.812,3.09581
3.41072,-0.801,3.72218,1.44984,26.812,2.91469
7.74318,26.812,3.77331,3.41602,-0.801,3.09452
7.08784,26.812,4.74856,2.25297,-0.801,2.89775
7.07549,26.812,5.19466,8.15235,-0.801,4.59566
8.09604,26.812,4.2091,5.62359,-0.801,2.80007
1.76573,26.812,4.98972,1.30417,-0.801,3.00992
1.68114,26.812,5.16087,1.60015,-0.801,3.15604
7.38023,26.812,5.09628,1.71647,-0.801,2.93625
1.4504,-0.801,5.11203,3.78898,26.812,2.6619
7.66431,26.812,4.98006,2.41566,-0.801,3.38756
8.24086,26.812,5.11553,5.9672,-0.801,2.65006
6.42185,26.812,4.37442,6.69846,-0.801,4.12284
7.8656,26.812,5.10318,2.60377,-0.801,3.20581
1.44034,-0.801,5.17086,7.26662,26.812,3.87067
1.77618,26.812,4.05599,2.04673,-0.801,2.97162
3.44297,26.812,5.07232,2.61732,-0.801,3.37494
1.22087,26.812,4.97306,6.6448,-0.801,3.72764
3.25431,26.812,4.53848,1.48152,-0.801,3.44404
3.32301,26.812,5.16494,5.55079,-0.801,4.73444
5.55207,-0.801,3.80385,7.61686,26.812,2.99553
1.55447,26.812,4.57539,6.72955,-0.801,3.28008
1.21135,-0.801,4.9718,6.7104,26.812,3.1424
5.56574,-0.801,5.18245,2.1748,26.812,3.13751
0.888833,26.812,3.60614,2.55619,-0.801,2.82213
7.32985,26.812,4.72491,7.10614,-0.801,3.56652
1.03135,26.812,5.16347,5.35244,-0.801,4.02231
1.15138,-0.801,5.19097,1.41114,26.812,3.09369
1.697,-0.801,4.88262,7.5365,26.812,2.82712
6.22485,26.812,4.73071,1.76145,-0.801,3.08306
7.29216,26.812,4.86129,2.06758,-0.801,3.23052
7.06382,-0.801,5.0065,1.00083,26.812,3.6161
5.91208,-0.801,2.95338,6.63275,26.812,2.77671
1.35871,26.812,4.23637,1.14138,-0.801,4.0025
5.96995,-0.801,4.20818,7.66077,26.812,2.95711
6.27637,-0.801,3.86453,2.33813,26.812,3.28647
1.50884,-0.801,4.69381,7.0842,26.812,4.62475
3.56293,-0.801,4.63423,7.73698,26.812,2.81208
1.29848,-0.801,4.27056,1.80971,26.812,3.86909
5.97922,26.812,5.023,1.50241,-0.801,2.65959
5.65285,26.812,4.36543,7.33043,-0.801,3.31433
3.83469,26.812,4.27011,7.69416,-0.801,4.25348
0.868258,26.812,4.70825,2.53679,-0.801,3.79315
5.45574,-0.801,4.90426,3.70981,26.812,2.65688
5.48306,26.812,5.1399,3.78265,-0.801,4.11348
6.93564,-0.801,4.07808,6.34935,26.812,3.12566
3.59513,26.812,5.0304,2.05118,-0.801,4.54111
7.38185,26.812,5.03649,2.00875,-0.801,3.34405
3.43454,-0.801,4.47821,7.81234,26.812,3.95602
6.21166,26.812,5.13758,7.40967,-0.801,3.40583
1.51387,-0.801,4.28543,2.40366,26.812,3.2323
2.12277,26.812,5.17448,7.70221,-0.801,4.37235
7.00087,26.812,4.69532,7.98979,-0.801,3.09099
3.82465,26.812,3.84285,1.03318,-0.801,3.23537
1.18499,-0.801,5.07622,1.85862,26.812,2.68072
2.44301,26.812,5.17932,2.56681,-0.801,3.3873
7.13233,-0.801,5.15332,7.16142,26.812,2.84395
7.75564,-0.801,5.17608,2.08853,26.812,4.01885
6.65829,26.812,4.88455,3.81654,-0.801,3.74482
8.12302,26.812,3.85855,2.73002,-0.801,2.62354
6.90534,-0.801,4.70501,5.27441,26.812,2.97111
2.30751,26.812,5.05391,1.07753,-0.801,4.39133
1.54335,-0.801,4.90501,3.83394,26.812,4.20539
6.54942,26.812,5.12567,6.6624,-0.801,3.91521
7.30625,-0.801,3.55131,6.72555,26.812,3.03993
8.16348,26.812,5.11287,6.92801,-0.801,2.69076
5.43758,26.812,4.27273,3.39949,-0.801,3.15894
2.55419,-0.801,5.02869,7.22323,26.812,2.70911
3.65201,-0.801,4.4479,6.94294,26.812,4.17562
6.26522,-0.801,5.21106,5.70784,26.812,4.15435
1.33456,26.812,4.88608,7.29672,-0.801,3.78426
3.33845,-0.801,4.9821,1.63764,26.812,4.12621
3.86463,26.812,5.19275,6.88519,-0.801,3.01142
6.58186,26.812,4.85803,3.72035,-0.801,3.00041
2.83391,-0.801,4.27247,5.30026,26.812,3.037
6.32693,26.812,2.81648,7.64182,-0.801,2.79542
7.89725,26.812,3.93658,6.61863,-0.801,3.52456
2.36692,26.812,3.88937,6.69026,-0.801,3.00703
6.82828,26.812,4.95805,6.56879,-0.801,3.65292
1.31272,-0.801,4.17565,7.08185,26.812,2.93346
6.32953,-0.801,4.34077,5.27434,26.812,2.72644
2.55371,26.812,4.66271,7.09746,-0.801,2.69271
6.19183,-0.801,3.67592,2.66734,26.812,2.77456
5.9468,26.812,4.62219,1.38868,-0.801,3.53592
2.37393,26.812,4.21794,6.56231,-0.801,2.99774
8.09134,26.812,4.29279,6.8238,-0.801,3.22748
8.1215,-0.801,4.64005,0.952539,26.812,3.78699
3.06156,26.812,4.61243,5.22644,-0.801,3.94951
3.04043,26.812,3.30625,7.27746,-0.801,2.64394
6.72494,-0.801,4.4422,7.33708,26.812,4.11557
5.72839,-0.801,3.68347,5.84101,26.812,3.20266
1.6056,-0.801,3.92719,7.75307,26.812,2.70817
5.67638,-0.801,3.77587,1.51846,26.812,2.70997
5.93752,-0.801,4.8225,3.38629,26.812,3.62854
5.70319,26.812,4.77474,6.96191,-0.801,4.54265
1.41812,-0.801,3.42166,5.43776,26.812,3.28613
5.8259,-0.801,4.44502,3.84927,26.812,2.71117
1.23002,26.812,4.66564,7.5053,-0.801,2.88387
3.52599,-0.801,5.21384,1.91328,26.812,4.09412
1.17229,-0.801,5.01252,7.30037,26.812,3.08565
3.27785,26.812,4.85338,3.04197,-0.801,2.84659
5.4151,26.812,4.99001,2.92331,-0.801,3.96872
2.18988,-0.801,5.01901,2.33889,26.812,2.64008
3.30384,-0.801,4.844,3.12269,26.812,2.85212
6.96794,-0.801,5.19458,0.951218,26.812,4.81158
6.71512,-0.801,4.95852,8.21061,26.812,3.88509
6.95671,-0.801,4.93569,3.05826,26.812,3.29814
7.34252,-0.801,4.79584,5.33931,26.812,2.97333
7.18592,26.812,3.88859,5.95387,-0.801,3.69551
3.68074,-0.801,4.36709,1.55531,26.812,3.20801
1.62361,-0.801,5.18545,2.27314,26.812,2.91964
7.79835,26.812,4.89614,2.14077,-0.801,3.31106
7.86416,-0.801,5.20113,6.72434,26.812,3.23026
3.7974,26.812,4.63567,7.42442,-0.801,3.37697
3.08793,26.812,4.23682,2.15397,-0.801,3.6055
3.49314,26.812,5.08785,3.44569,-0.801,4.24662
5.78612,-0.801,4.38351,5.36145,26.812,2.80046
3.11464,-0.801,4.55825,7.75748,26.812,2.85552
6.77245,-0.801,3.52146,6.15578,26.812,2.94126
7.20229,-0.801,5.02883,2.04638,26.812,3.2792
5.90303,26.812,3.63417,7.00698,-0.801,2.76558
3.41334,26.812,4.59897,2.70527,-0.801,3.53592
6.46951,26.812,4.77795,5.38188,-0.801,2.85831
3.72668,26.812,4.31415,2.7756,-0.801,2.68001
7.35678,-0.801,3.386,6.50381,26.812,3.16168
8.14698,26.812,4.25974,6.08284,-0.801,2.838
7.4239,26.812,4.78422,2.11813,-0.801,3.72594
3.21281,-0.801,3.74372,2.20144,26.812,3.37948
7.33292,26.812,4.89719,1.62079,-0.801,4.51228
1.34799,26.812,3.55614,1.86392,-0.801,3.3757
1.62354,-0.801,4.57362,6.99247,26.812,2.94391
1.67384,-0.801,4.17549,1.39542,26.812,2.80571
7.12786,26.812,4.96093,6.72798,-0.801,3.18491
3.12649,26.812,4.43768,1.65562,-0.801,2.7645
1.98201,26.812,3.47619,3.0555,-0.801,3.02489
1.54999,-0.801,4.9326,3.54687,26.812,2.68543
3.38651,-0.801,3.60363,1.60802,26.812,2.96704
5.36589,26.812,4.16003,2.67201,-0.801,3.99776
6.48638,-0.801,5.12084,1.27435,26.812,2.90934
1.72703,26.812,4.43347,5.69049,-0.801,4.14182
2.46346,-0.801,5.08896,2.16746,26.812,3.12666
2.54017,26.812,4.87106,1.22247,-0.801,3.14527
5.44814,-0.801,4.8131,2.51495,26.812,3.29202
8.0577,26.812,4.17594,3.79413,-0.801,3.37769
2.94686,26.812,5.12312,7.71365,-0.801,3.41853
3.69891,26.812,4.74899,7.06698,-0.801,3.53721
7.13108,26.812,5.14331,3.6825,-0.801,3.37946
7.6464,-0.801,4.89421,2.39528,26.812,3.02667
2.44465,26.812,4.22578,5.38766,-0.801,3.225
2.49224,-0.801,4.90696,5.79533,26.812,4.26674
8.11293,26.812,4.77155,1.91773,-0.801,3.19734
0.968455,26.812,4.69581,6.22415,-0.801,2.85831
8.21652,26.812,5.1598,6.51777,-0.801,3.31825
6.80017,-0.801,3.88397,3.69067,26.812,2.63646
5.74423,26.812,4.63221,3.14391,-0.801,3.47307
6.28048,26.812,5.1687,7.30732,-0.801,3.67768
8.0853,26.812,4.93931,7.62512,-0.801,2.80361
8.21121,26.812,4.79179,7.25849,-0.801,4.00873
1.56273,26.812,4.53119,5.58067,-0.801,3.26999
7.8912,26.812,3.87818,2.30711,-0.801,3.30773
6.64296,-0.801,3.99375,1.61569,26.812,3.10458
1.0451,26.812,4.22812,7.25794,-0.801,3.14707
1.21294,26.812,4.50406,5.56841,-0.801,3.95305
1.40314,-0.801,3.31712,5.7139,26.812,2.82246
1.41008,26.812,4.71712,7.04325,-0.801,3.6342
0.980464,-0.801,4.23252,6.99997,26.812,2.85966
5.51157,26.812,5.1764,3.19072,-0.801,5.03427
6.74022,-0.801,5.18163,3.79915,26.812,3.23193
6.02599,26.812,4.51225,3.48347,-0.801,3.80848
5.47826,-0.801,4.99034,6.04048,26.812,2.72823
2.70303,26.812,4.81872,5.87353,-0.801,4.01441
1.02736,26.812,4.12381,7.82146,-0.801,2.71456
6.24154,-0.801,4.58051,2.41181,26.812,2.65684
2.13615,-0.801,4.82356,1.29427,26.812,3.62123
1.5778,-0.801,4.63333,7.16369,26.812,2.74103
2.84424,-0.801,4.76725,6.62542,26.812,3.34909
6.8654,-0.801,5.19834,5.26037,26.812,3.15907
8.14346,26.812,5.17303,2.79341,-0.801,2.87407
7.44957,26.812,4.19564,5.96831,-0.801,2.9567
7.71997,26.812,3.96549,7.63782,-0.801,3.14612
8.09973,-0.801,5.07482,6.55168,26.812,3.24818
3.61288,-0.801,4.98376,3.70448,26.812,3.45778
6.76579,26.812,5.01091,7.12727,-0.801,3.331
2.3764,26.812,5.02534,3.01632,-0.801,2.95588
7.66765,-0.801,4.33209,3.16057,26.812,2.94275
7.40447,26.812,4.39694,7.78596,-0.801,4.15617
3.53139,26.812,3.86905,1.01362,-0.801,3.46337
6.25335,-0.801,5.06697,6.38213,26.812,3.15076
7.38463,-0.801,3.5397,6.1787,26.812,2.78027
2.38467,26.812,5.02382,2.50431,-0.801,3.30105
1.20285,26.812,4.82427,5.38487,-0.801,4.37949
6.93914,26.812,5.06728,6.5334,-0.801,3.61481
3.03244,26.812,5.03608,7.19817,-0.801,3.34914
6.00471,26.812,5.09903,3.1018,-0.801,2.95294
3.70627,-0.801,3.35033,7.26677,26.812,2.74686
2.82916,-0.801,4.78578,6.25675,26.812,4.20559
3.35992,-0.801,5.16487,5.70683,26.812,2.83985
2.76126,26.812,4.85338,7.37363,-0.801,4.20511
7.7165,-0.801,3.88443,1.3535,26.812,2.82132
5.70823,26.812,4.74938,6.17524,-0.801,3.43229
3.28746,-0.801,4.17613,3.52119,26.812,2.79375
1.43132,-0.801,4.70735,3.09825,26.812,2.78374
3.78509,26.812,3.3004,1.11767,-0.801,3.04458
0.843677,-0.801,5.10563,2.67636,26.812,3.14798
2.81312,-0.801,4.39733,6.17313,26.812,3.02705
1.97573,26.812,4.63401,8.04577,-0.801,2.69822
6.58144,-0.801,4.13176,6.8604,26.812,2.78041
1.75037,26.812,5.14248,5.21389,-0.801,2.76089
5.46351,26.812,5.18778,7.37319,-0.801,2.84929
7.65701,26.812,3.61347,3.46203,-0.801,2.6686
7.87879,-0.801,4.87762,6.817,26.812,3.04548
7.55521,-0.801,4.11206,2.25333,26.812,2.80364
6.15236,26.812,4.52856,5.38087,-0.801,3.91587
6.93629,-0.801,4.22798,6.37583,26.812,3.20208
3.13992,26.812,4.73832,2.18165,-0.801,3.5666
3.43411,26.812,4.38635,6.18861,-0.801,2.98017
2.59047,-0.801,3.55145,5.83329,26.812,3.43602
7.38225,-0.801,4.45064,6.93467,26.812,2.6604
3.13527,26.812,5.19379,6.58599,-0.801,2.7148
1.23049,26.812,4.38728,7.37336,-0.801,2.89465
6.47389,26.812,3.58517,5.93823,-0.801,2.83751
8.15645,26.812,4.06678,6.19951,-0.801,2.93399
5.85683,-0.801,5.14499,1.0656,26.812,4.7849
5.60915,26.812,3.51803,7.69228,-0.801,3.0627
7.35628,-0.801,3.76592,2.67468,26.812,2.80788
8.22235,26.812,4.80192,5.50696,-0.801,3.31415
1.46977,-0.801,5.08534,0.942623,26.812,3.07475
1.21302,26.812,5.18092,3.09515,-0.801,3.06602
2.847,-0.801,5.11769,7.45649,26.812,3.95418
7.83864,-0.801,4.50636,5.81858,26.812,3.18842
5.59885,26.812,4.80744,8.11254,-0.801,4.25381
7.51782,26.812,4.9154,2.20679,-0.801,3.51307
7.10909,26.812,5.1215,3.31028,-0.801,2.87666
7.48986,26.812,4.50481,7.104,-0.801,3.81577
1.11611,-0.801,4.36791,6.18556,26.812,3.63726
5.52458,-0.801,4.90517,1.38295,26.812,3.3042
1.53313,26.812,4.54573,7.10997,-0.801,2.88788
6.48278,26.812,5.10094,6.31879,-0.801,3.06433
1.65003,26.812,4.78056,3.41591,-0.801,3.02572
5.30397,-0.801,3.7327,3.83588,26.812,2.81935
3.46925,-0.801,5.17515,7.51537,26.812,2.74061
6.11929,-0.801,4.88123,7.98935,26.812,4.54187
1.61325,26.812,5.02974,2.71556,-0.801,4.68332
8.03174,26.812,4.68451,8.07744,-0.801,3.17706
0.940846,-0.801,4.81894,1.3757,26.812,4.2737
1.84331,-0.801,5.11909,5.68576,26.812,3.82531
2.27417,26.812,4.9844,5.90425,-0.801,3.81388
3.25051,26.812,4.90811,2.98509,-0.801,3.77403
7.38852,-0.801,5.04511,3.19162,26.812,3.07911
1.86999,-0.801,4.63524,5.8319,26.812,3.10738
2.58385,26.812,4.98593,7.83266,-0.801,4.91758
6.32066,-0.801,4.6893,1.88174,26.812,2.7344
1.95862,26.812,3.14486,1.40868,-0.801,2.87422
2.33046,26.812,4.64861,2.4988,-0.801,3.66742
5.62137,26.812,5.08788,3.55459,-0.801,3.2946
1.48851,-0.801,4.73771,5.64648,26.812,3.8405
7.87276,26.812,4.21961,1.16843,-0.801,3.45343
7.13055,26.812,3.4249,6.14879,-0.801,2.98779
7.47683,-0.801,4.28921,5.9953,26.812,4.19813
6.39019,-0.801,4.84206,1.01184,26.812,3.86974
2.85281,26.812,3.90263,3.48548,-0.801,3.21707
6.06476,-0.801,4.84074,3.34462,26.812,3.66941
5.24053,26.812,4.83231,2.6676,-0.801,2.97296
6.43586,26.812,4.60435,2.80118,-0.801,3.68206
3.10256,26.812,5.1893,6.79665,-0.801,2.69172
2.59232,-0.801,3.88339,6.64593,26.812,3.09771
6.73517,-0.801,5.01019,6.2259,26.812,4.5187
1.62945,-0.801,4.91113,2.96332,26.812,3.45027
5.74204,26.812,5.17372,5.96084,-0.801,4.95106
3.22591,26.812,5.1272,2.5671,-0.801,2.97357
6.47431,26.812,4.70501,5.61675,-0.801,3.18487
3.72619,-0.801,3.26275,1.61288,26.812,2.68312
7.16504,26.812,5.15813,7.1026,-0.801,4.84141
1.95029,-0.801,4.74058,1.01707,26.812,4.41865
3.36472,-0.801,3.18473,7.29405,26.812,3.00107
7.02897,-0.801,5.06698,6.27421,26.812,2.66981
5.58288,-0.801,4.54766,1.63271,26.812,3.45889
2.0808,-0.801,5.15771,7.10541,26.812,3.77646
7.24035,26.812,3.88667,6.74391,-0.801,3.80269
2.7969,26.812,3.95085,7.87316,-0.801,2.7644
6.36546,-0.801,5.09839,6.53845,26.812,4.9222
3.09388,-0.801,4.14061,5.85931,26.812,3.82555
6.79213,26.812,4.40603,5.36001,-0.801,3.15685
3.20124,26.812,3.96705,1.99726,-0.801,3.12325
5.72257,26.812,4.88527,5.91545,-0.801,3.64498
1.46515,-0.801,4.92127,6.13584,26.812,3.11851
3.04052,26.812,4.983,2.50846,-0.801,3.31409
8.0626,-0.801,4.78447,6.34341,26.812,4.55761
7.3337,-0.801,4.40263,5.7054,26.812,2.72147
5.54813,-0.801,4.33418,7.84785,26.812,2.64706
1.74757,-0.801,5.11638,6.75928,26.812,3.40566
7.37432,-0.801,4.23433,3.36284,26.812,3.44631
7.3553,26.812,4.92236,2.25797,-0.801,2.84617
2.82882,-0.801,3.89298,7.38722,26.812,2.89287
7.38516,-0.801,5.20274,5.52001,26.812,3.43359
2.76167,-0.801,4.00876,6.94694,26.812,3.05004
2.32269,26.812,4.40646,8.09571,-0.801,3.64603
6.22837,-0.801,4.58457,2.38905,26.812,2.83823
3.30076,-0.801,4.1787,1.85237,26.812,3.25602
0.931598,26.812,4.69305,8.13848,-0.801,2.88816
5.75746,-0.801,3.83182,7.3713,26.812,3.59575
6.14307,-0.801,3.76456,7.04171,26.812,2.76904
8.01459,-0.801,4.68379,2.28469,26.812,2.97857
5.8335,-0.801,3.43753,5.92531,26.812,2.76691
6.79235,-0.801,4.86054,1.22682,26.812,2.67923
6.05741,26.812,3.35664,2.32477,-0.801,2.85724
7.70152,26.812,4.09843,2.59145,-0.801,2.77292
7.29269,26.812,5.14043,6.68999,-0.801,3.33777
1.38323,26.812,5.19795,6.78489,-0.801,3.43167
7.40545,-0.801,5.00413,5.35391,26.812,3.53834
1.23793,26.812,5.14605,2.0153,-0.801,4.02112
7.38012,-0.801,5.07693,6.33651,26.812,3.80416
5.28057,26.812,4.6545,1.29727,-0.801,4.32996
5.40546,-0.801,4.21221,1.81797,26.812,2.71079
6.43641,26.812,4.39753,5.54555,-0.801,2.76243
2.89587,-0.801,4.33041,2.0336,26.812,4.11552
2.95439,-0.801,4.64305,5.87546,26.812,3.35084
6.44924,-0.801,5.15197,8.21006,26.812,4.1752
3.42246,26.812,5.02699,7.75357,-0.801,4.15772
6.60374,-0.801,4.52994,6.92483,26.812,4.405
6.19032,26.812,5.02403,2.56899,-0.801,3.89624
5.50563,-0.801,4.83949,2.27322,26.812,2.90594
7.83245,-0.801,5.21255,2.91395,26.812,3.24503
7.33946,-0.801,5.04708,7.65876,26.812,3.62372
5.67177,-0.801,4.45116,1.10483,26.812,3.10295
3.73943,26.812,4.61487,7.11772,-0.801,2.94644
7.81803,-0.801,3.13312,2.30513,26.812,2.87063
5.71475,26.812,4.27049,1.05122,-0.801,3.87534
0.993471,-0.801,5.06721,2.27319,26.812,2.83219
2.89672,26.812,4.21437,3.06444,-0.801,3.44491
5.74293,-0.801,4.80088,2.15205,26.812,2.79949
1.14025,26.812,3.83978,6.38288,-0.801,2.98489
1.82183,26.812,5.14388,7.82078,-0.801,4.53605
1.44453,26.812,4.2285,2.55858,-0.801,2.71682
5.35577,26.812,4.34484,3.81708,-0.801,2.99578
2.89402,26.812,4.52853,1.00498,-0.801,3.73636
3.06169,26.812,4.50618,5.30746,-0.801,3.30209
6.8819,-0.801,4.91146,3.13842,26.812,4.4069
3.19954,26.812,4.92542,6.95005,-0.801,4.29076
5.87206,-0.801,5.16549,7.72455,26.812,3.00396
1.92632,26.812,4.82231,5.33289,-0.801,3.27472
7.51163,-0.801,5.17199,6.18001,26.812,3.37514
1.64498,-0.801,4.24309,8.0001,26.812,3.49257
2.45009,-0.801,4.60392,1.46227,26.812,2.63012
3.65031,26.812,5.2195,6.17529,-0.801,5.17421
1.08035,26.812,4.79132,1.53478,-0.801,3.04859
3.52193,-0.801,4.37761,2.02498,26.812,3.1549
1.03342,-0.801,4.81231,6.92952,26.812,3.98182
6.52018,-0.801,4.97739,6.16991,26.812,3.01008
7.28675,-0.801,4.6546,3.13981,26.812,3.46157
5.88854,26.812,4.51854,5.78181,-0.801,3.71458
3.65195,-0.801,4.17658,2.4863,26.812,3.60698
2.95953,-0.801,4.70253,2.6196,26.812,3.8383
2.68198,26.812,4.87393,3.43464,-0.801,2.9836
6.40201,26.812,4.17238,3.42283,-0.801,3.19634
3.04693,-0.801,4.78329,2.95649,26.812,3.06467
6.48725,-0.801,5.18828,2.80458,26.812,2.98027
0.985798,26.812,4.22391,7.3599,-0.801,4.11128
2.13938,26.812,4.4119,0.958742,-0.801,4.22202
0.86112,-0.801,4.78541,2.85942,26.812,3.6475
1.92757,-0.801,5.18347,2.43038,26.812,3.61196
7.05263,26.812,4.68527,1.3595,-0.801,3.74339
3.48568,26.812,4.80173,7.85482,-0.801,3.53381
2.74462,-0.801,4.80598,6.77149,26.812,2.75144
5.91603,-0.801,5.11794,6.96329,26.812,3.53139
3.33383,-0.801,4.40548,5.95387,26.812,3.05452
6.56296,26.812,3.47278,2.8969,-0.801,2.7499
6.38267,26.812,3.35932,7.23774,-0.801,3.34313
5.27589,-0.801,4.99082,7.32319,26.812,3.27748
2.75946,-0.801,4.57839,2.08886,26.812,3.85832
2.7377,26.812,4.97225,6.15947,-0.801,2.89423
7.5421,-0.801,3.50321,7.15983,26.812,3.10824
1.47694,-0.801,4.85559,2.02961,26.812,4.2202
7.99793,-0.801,4.04531,7.3483,26.812,3.85855
1.51161,-0.801,4.98956,1.80642,26.812,2.85195
5.44487,-0.801,5.04127,8.06391,26.812,4.34371
2.50575,26.812,4.48261,5.53651,-0.801,3.26457
3.12474,26.812,3.76641,1.96765,-0.801,3.23684
2.85981,-0.801,4.597,6.59755,26.812,3.49926
2.9047,26.812,4.57159,6.40582,-0.801,3.03715
6.64175,26.812,3.33184,3.35137,-0.801,3.1516
1.55072,26.812,4.80202,6.37356,-0.801,3.03424
1.06704,26.812,3.7831,3.49865,-0.801,3.423
6.96547,-0.801,5.15861,5.7316,26.812,3.05252
5.76336,26.812,4.36656,5.84565,-0.801,2.89415
0.991278,26.812,4.26959,5.28285,-0.801,3.74105
2.97346,26.812,5.03099,7.64304,-0.801,3.09441
3.74883,26.812,4.85991,7.36184,-0.801,3.56307
6.95367,26.812,4.34926,3.12992,-0.801,2.70738
7.7849,26.812,4.53697,5.80782,-0.801,3.60435
5.75095,26.812,4.05374,7.74586,-0.801,3.53245
7.87195,26.812,5.17928,2.04992,-0.801,3.46561
6.11288,-0.801,4.91228,1.23327,26.812,3.33881
7.41689,-0.801,4.1444,6.08405,26.812,2.97709
2.27835,26.812,5.14067,5.35483,-0.801,2.80516
5.41622,-0.801,3.20335,6.05686,26.812,3.02843
3.31177,-0.801,4.23912,7.02747,26.812,3.37141
3.68438,26.812,4.53137,7.61482,-0.801,3.18934
3.85204,26.812,4.84438,8.00444,-0.801,3.6342
6.2259,-0.801,3.93149,2.8,26.812,3.33855
7.74961,-0.801,5.09957,1.55453,26.812,4.14537
3.27785,-0.801,5.1411,6.22097,26.812,3.44706
2.55275,26.812,4.32283,3.47639,-0.801,2.70886
3.22023,26.812,5.09576,5.33058,-0.801,3.30375
5.63209,26.812,4.46235,7.36948,-0.801,3.10576
8.17848,-0.801,4.89539,6.8898,26.812,3.6031
